X,Y,osm_id,shop,name,brand,addr:housenumber,amenity,operator,addr:housename,access,layer,brand:wikidata,brand:wikipedia,opening_hours,atm,addr:city,addr:street,fuel:HGV_diesel,fuel:biodiesel,fuel:octane_98,fuel:octane_80,fuel:octane_91,website,phone,name:en,addr:postcode,wheelchair,toilets:wheelchair,alt_name,cuisine,atm:operator,addr:unit,diet:halal,addr:province,level,contact:facebook,self_service,full_service,ice,lottery,canada_post,fireworks,owner,email,old_name,description,post_office,payment:mastercard,payment:cash,payment:visa,opendata:type,washroom,name:it,self_serve,fuel:diesel,payment:debit_cards,payment:credit_cards,wheelchair:description,moneygram,FIXME,lotto,unit,opening_hours:covid19,drink:club-mate:note,drink:club-mate,hst_number,payment:interac,store_ref,short_name,payment:american_express,western_union,ttc_tickets,gst_number,opening_hours:signed,payment:coins,service:fax,service:copy,video_rental,fuel:cng,mapillary,survey:date,name:ja,retail
-79.431534,43.6998846,4405581396,convenience,Uptown Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4256925,43.6818574,502704876,convenience,Jug Town,,684,,,,,,,,,,Toronto,St. Clair Avenue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4238714,43.6822267,7376813157,convenience,Lisa and Jade's Hillcrest Market,,632,,,,,,,,,,,St. Clair Avenue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4212781,43.6845219,6550544314,convenience,U-Save Milk Store,,121,,,,,,,,,,Toronto,Vaughan Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4222668,43.6860382,6550544310,convenience,Mister Milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4257973,43.6882712,6550543838,convenience,Go Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4241696,43.6876862,6550544308,convenience,Sun Milk & Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4238769,43.6875665,6550544305,convenience,K-Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4199482,43.6829742,1286668098,convenience,Manila Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.412902,43.685235,1231805691,convenience,Tuck Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4128769,43.6887885,7383486878,convenience,Village Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.416968,43.7029142,288057758,convenience,Family Food Fair Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4140904,43.7035781,288057966,convenience,Crosstown Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4529535,43.7068498,6549480721,convenience,Sunny Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4527725,43.7073707,6549482219,convenience,Neighbours Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4425712,43.7070298,6551728785,convenience,Yes! Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4411932,43.7036365,560196732,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.446978,43.7152662,6551651368,convenience,Super Stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4440363,43.7158274,2783542157,convenience,Gateway Newsstands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4292842,43.7190962,5029773358,convenience,Circle K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4296857,43.7206323,7393596103,convenience,777 Variety,,3095,,,,,,,,,,North York,Bathurst Street,,,,,,,+1(416) 785-9103,,,,,,,,,,Ontario,,,,,,,,,,,,,,,yes,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,
-79.4304786,43.7233143,561039002,convenience,9-11 Milk,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3999078,43.6823097,1136653727,convenience,Quick Run Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.402394,43.687627,1417644028,convenience,Idol Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3928846,43.6871218,1228454412,convenience,Circle K,,11,,,,,,,,,,Toronto,Pleasant Boulevard,,,,,,http://www.macs.ca/,+1-416-925-7928,,M4T 1K2,,,,,,,,,,,,,,,,,,,Mac's,,,yes,yes,yes,,,,,,,,,,,,,,,,R104855408,yes,,,,,,,,,,,,,,,,
-79.391573,43.682478,1375319363,convenience,Luni Tuni Convenience,,1177,,,,,,,,,,Toronto,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3979605,43.6874677,502720111,convenience,Mac's,,78,,,,,,,,,,Toronto,St. Clair Avenue West,,,,,,http://www.macs.ca/,+1-416-324-9844,,M4V 1M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
-79.3968873,43.6872871,2801514215,convenience,Prime Gifts & Convenience,,55,,,,,,,,,yes,Toronto,St. Clair Avenue West,,,,,,,,,,,,Prime Tobacco & Gifts,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4065003,43.6984661,3231903524,convenience,On the Run,,866,,Esso,,,,,,,yes,Toronto,Avenue Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3972776,43.6979288,777335096,convenience,Gateway Newsstands,,,,,,permissive,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3976674,43.7026232,1109951762,convenience,MAA Variety,,,,,,,,,,,,,,,,,,,,+1-416-487-5717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3872986,43.7018047,747580050,convenience,Kitchen Food Fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.375922,43.6861645,295326044,convenience,Scoops Convenience Boutique on Summerhill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3861777,43.6986546,251047415,convenience,Esso,Esso,381,fuel,,,,,Q867662,en:Esso,,yes,Toronto,Mount Pleasant Road,,,,,,https://www.esso.ca/,,,M4S 2L5,,,Eli's Esso,,RBC,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
-79.386278,43.6989339,2137983513,convenience,Circle K,,381,,,,,,,,,,Toronto,Mount Pleasant Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,On the Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3715466,43.6969571,1268672124,convenience,Hasty Market,,,,,,,,,,,,,,,,,,,http://www.hastymarketcorp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4026147,43.7060043,288060580,convenience,Market Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.400097,43.706501,1790930141,convenience,Fuzion Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3992228,43.706892,4077386950,convenience,Yonge-Eglinton Centre Postal Service and Variety,,2300,post_office,,,,,,,,,Toronto,Yonge Street,,,,,,,,,,yes,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3983618,43.7077762,1878425999,convenience,jusil Convenience,,2305,,,,,,,,,yes,Toronto,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.39898,43.708588,1792548190,convenience,Sun Smoke Snack & Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.398667,43.711355,1793223634,convenience,Best Fresh Buy Market,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397619,43.7067887,317054745,convenience,7-Eleven,7-Eleven,1,,,,,,Q259340,en:7-Eleven,,,Toronto,Eglinton Avenue East,,,,,,https://www.7-eleven.com/,,,M4P 3A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.396776,43.707209,1392099707,convenience,International News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.395191,43.707581,1392102542,convenience,The World News,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.394237,43.70776,1392106107,convenience,The Smoke Shop,,150,,,,,,,,,yes,Toronto,Eglinton Avenue East,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.393175,43.708269,1301135676,convenience,Redpath Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3927767,43.7082555,761870856,convenience,Hasty Market,,,,,,,,,,,,,,,,,,,http://www.hastymarketcorp.com/,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.388286,43.704251,992355141,convenience,New Manor Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,
-79.391677,43.708264,1392114270,convenience,Pilipino & Convenience Store,,220,,,,,,,,,,Toronto,Eglinton Avenue East,,,,,,,,,,,,220 Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3900236,43.708589,281359935,convenience,Circle K,Circle K,,,,,,,Q3268010,en:Circle K,24/7,,,,,,,,,http://www.macs.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3938159,43.7127724,3050752469,convenience,Erskine Tuck Shop,,140,,,,,,,,,yes,Toronto,Erskine Avenue,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.391589,43.7128226,1387972151,convenience,Circle K,,,,,,,,,,,,,,,,,,,http://www.macs.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.400447,43.71526,1309537725,convenience,Yonge Gifts & Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3999187,43.7152027,1713471308,convenience,Apple Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4004708,43.7177588,1839394313,convenience,WY Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.40181,43.7220838,956229072,convenience,Food Plus Market,,2914,,,,,,,,24/7,yes,Toronto,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.382352,43.709837,1823049790,convenience,Happy Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3782066,43.713532,3484654270,convenience,Circle K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On the Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3781082,43.713551,276270556,convenience,Esso,Esso,1840,fuel,,,,,Q867662,en:Esso,,yes,North York,Bayview Avenue,,,,,,https://www.esso.ca/,,,,yes,,,,RBC,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.374222,43.703781,1268649858,convenience,M Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.375402,43.706822,1268638981,convenience,Bayview Jug Milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.442451,43.7359116,524128801,convenience,Daisy Mart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4323175,43.7325618,561040799,convenience,7-Eleven,,3587,,,,,,,,,yes,North York,Bathurst Street,,,,,,https://www.7-eleven.com/,,,,,,,,CIBC,,,,,,,,,,,,,,,,,,,,112001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4343737,43.7370072,5375399109,convenience,Circle K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4367374,43.7470158,561041943,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4310092,43.7260548,561041446,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4190598,43.7315878,544664064,convenience,Peterpan's Convenience,,,,MTY Group,,,,,,,,,,,,,,,,,,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4409028,43.7554949,6839073355,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4374054,43.7559454,1928085478,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.414873,43.7684951,1125223655,convenience,City Centre Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.412069,43.764457,1125621583,convenience,Kitchen Food Fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.413502,43.7685637,1125522322,convenience,La Memoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4041307,43.7317309,517227447,convenience,Alex Convenience,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4055928,43.7438683,869746053,convenience,Select,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4065141,43.7450335,2422123112,convenience,Gateway Newsstands/Public Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4090341,43.7577037,2559465212,convenience,Pet Value,,,,,,,,,,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4089129,43.7577064,540294865,convenience,Rabba,,12,,,,,,,,24/7,,North York,Harrison Garden Boulevard,,,,,,,,,M2N 7K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.398601,43.7640148,1946343376,convenience,Daisy Mart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4010595,43.7679241,540283039,convenience,Hollywood Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3887987,43.7660917,3979920219,convenience,On the Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3884837,43.7661302,386776803,convenience,Esso,Esso,461,fuel,,,,,Q867662,en:Esso,,yes,North York,Sheppard Avenue East,,,,,,https://www.esso.ca/,,,,,,,,RBC,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3874714,43.766433,386776963,convenience,Shell,Shell,2831,fuel,,,,,Q154950,en:Royal Dutch Shell,,,North York,Bayview Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112001,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3682863,43.7671758,2547436272,convenience,IKEA Swedish Food Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3700478,43.768953,5266291978,convenience,Cornerstone Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3462474,43.6822356,2111296691,convenience,7 days Variety Store,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3472066,43.6856874,373123737,convenience,Everything Store,,923,,,,,,,,,,East York,Pape Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3531334,43.6876259,373111394,convenience,Logan Convenience,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3489544,43.6892412,277140077,convenience,William's Convenience & Food Mart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3494095,43.6901152,2111368149,convenience,Family Stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3486738,43.6886915,2111352850,convenience,B.A. & M Trading Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3632916,43.7033759,3789800645,convenience,Circle K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3500027,43.6935348,392146043,convenience,Keg Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3494892,43.6935517,392145847,convenience,Neon Mini Mart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3471202,43.6940401,392145800,convenience,"Easy ""N"" Shop",,,,,,,,,,"Mo-Su ""please add opening times""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3387937,43.6835922,277045246,convenience,Tedway Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3384156,43.6861976,279217361,convenience,True M & A Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3348821,43.6869797,279217371,convenience,Sammon Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.341418,43.6895406,2971998020,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3407472,43.6893395,2694734668,convenience,Shopping Basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3405072,43.687681,277045240,convenience,Daisy Mart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3352181,43.6886,277045238,convenience,Evan's Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3296728,43.6822335,5646589340,convenience,A&E Variety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3267518,43.682541,5437754621,convenience,Holrds Convenience,,1425,,,,,,,,,,Toronto,Danforth Avenue,,,,,,,+1-647-351-0803,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StopGap ramp,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3241221,43.6834297,2546385044,convenience,Double-D-Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3259731,43.6885764,416557179,convenience,Daisy Mart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3229811,43.6893028,277040121,convenience,Sammon Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3422632,43.6931866,2694730111,convenience,Donlands Convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.342913,43.6951776,2694729226,convenience,7-Eleven,,,,,,,,,,,,,,,,,,,https://www.7-eleven.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3276494,43.69395,372934772,convenience,?? Variety,,901,,,,,,,,,,East York,Coxwell Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3298547,43.6974267,260990951,convenience,Shell,Shell,,fuel,,,,,Q154950,en:Royal Dutch Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3291251,43.6975851,260990913,convenience,Esso,Esso,,fuel,,,,,Q867662,en:Esso,,yes,,,,,,,,https://www.esso.ca/,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3291721,43.6976524,5052405529,convenience,Circle K,,561,,,,,,,,,,East York,O'Connor Drive,,,,,,,+1-416-421-9333,,M4C 2Z7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,
-79.3651653,43.7086338,1291264938,convenience,Leaside Mart,,,,,,,,,,Mo-Su,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
-79.3490031,43.7049497,387790712,convenience,Super Stop,,8,,,,,,,,24/7,yes,East York,Thorncliffe Park Drive,,,,,,,,,,,,,,CIBC,,,,,,,,,,,,,,,,,,,,112001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3465101,43.7050425,6578943820,convenience,Kitchen Food Fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
